"";"Datum";"Kraj";"Admission";"Discharges"
"2331";2020-12-21;"Nitriansky kraj";0;2
"2332";2020-12-22;"Nitriansky kraj";3;2
"2333";2020-12-23;"Nitriansky kraj";1;3
"2334";2020-12-24;"Nitriansky kraj";2;0
"2335";2020-12-25;"Nitriansky kraj";1;2
"2336";2020-12-26;"Nitriansky kraj";1;0
"2337";2020-12-27;"Nitriansky kraj";3;1
"2338";2020-12-28;"Nitriansky kraj";2;1
"2339";2020-12-29;"Nitriansky kraj";1;3
"2340";2020-12-30;"Nitriansky kraj";1;3
"2341";2020-12-31;"Nitriansky kraj";0;5
"2342";2021-01-01;"Nitriansky kraj";0;1
"2343";2021-01-02;"Nitriansky kraj";2;3
"2344";2021-01-03;"Nitriansky kraj";0;0
