"";"datum";"district";"region";"covid";"pocet"
"527";2021-07-04;"KK";"PO";"non_covid";23
"528";2021-07-04;"KM";"ZA";"non_covid";9
"529";2021-07-04;"KN";"NR";"non_covid";25
"530";2021-07-04;"KS";"KE";"non_covid";41
"531";2021-07-04;"LC";"BB";"non_covid";17
"532";2021-07-04;"LE";"PO";"non_covid";9
"533";2021-07-04;"LM";"ZA";"non_covid";33
"534";2021-07-04;"LV";"NR";"non_covid";20
"535";2021-07-04;"MA";"BA";"non_covid";20
"536";2021-07-04;"MI";"KE";"covid";1
"537";2021-07-04;"MI";"KE";"non_covid";43
"538";2021-07-04;"ML";"PO";"non_covid";5
"539";2021-07-04;"MT";"ZA";"non_covid";25
"540";2021-07-04;"MY";"TN";"non_covid";7
"541";2021-07-04;"NM";"TN";"non_covid";23
"542";2021-07-04;"NO";"ZA";"non_covid";6
"543";2021-07-04;"NR";"NR";"non_covid";29
"544";2021-07-04;"NZ";"NR";"non_covid";27
"545";2021-07-04;"PB";"TN";"non_covid";8
"546";2021-07-04;"PD";"TN";"non_covid";35
"547";2021-07-04;"PE";"TN";"non_covid";10
"548";2021-07-04;"PK";"BA";"non_covid";7
"549";2021-07-04;"PN";"TT";"non_covid";20
"550";2021-07-04;"PO";"PO";"non_covid";40
"551";2021-07-04;"PP";"PO";"non_covid";33
"552";2021-07-04;"PT";"BB";"non_covid";4
"553";2021-07-04;"PU";"TN";"non_covid";12
"554";2021-07-04;"RA";"BB";"non_covid";16
"555";2021-07-04;"RK";"ZA";"non_covid";17
"556";2021-07-04;"RS";"BB";"non_covid";25
"557";2021-07-04;"RV";"KE";"non_covid";13
"558";2021-07-04;"SA";"NR";"non_covid";18
"559";2021-07-04;"SB";"PO";"non_covid";14
"560";2021-07-04;"SC";"BA";"non_covid";16
"561";2021-07-04;"SE";"TT";"non_covid";21
"562";2021-07-04;"SI";"TT";"non_covid";7
"563";2021-07-04;"SK";"PO";"non_covid";8
"564";2021-07-04;"SL";"PO";"non_covid";15
"565";2021-07-04;"SN";"KE";"non_covid";24
"566";2021-07-04;"SO";"KE";"non_covid";6
"567";2021-07-04;"SP";"PO";"non_covid";5
"568";2021-07-04;"SV";"PO";"non_covid";11
"569";2021-07-04;"TN";"TN";"non_covid";30
"570";2021-07-04;"TO";"NR";"non_covid";13
"571";2021-07-04;"TR";"ZA";"non_covid";11
"572";2021-07-04;"TS";"ZA";"non_covid";12
"573";2021-07-04;"TT";"TT";"non_covid";24
"574";2021-07-04;"TV";"KE";"non_covid";55
"575";2021-07-04;"VK";"BB";"non_covid";15
"576";2021-07-04;"VT";"PO";"non_covid";26
"577";2021-07-04;"ZA";"ZA";"covid";1
"578";2021-07-04;"ZA";"ZA";"non_covid";30
"579";2021-07-04;"ZC";"BB";"non_covid";11
"580";2021-07-04;"ZH";"BB";"non_covid";11
"581";2021-07-04;"ZM";"NR";"non_covid";8
"582";2021-07-04;"ZV";"BB";"non_covid";11
"583";2021-07-04;NA;"BA";"non_covid";20
"584";2021-07-04;NA;"BB";"non_covid";9
"585";2021-07-04;NA;"KE";"non_covid";8
"586";2021-07-04;NA;"NR";"non_covid";10
"587";2021-07-04;NA;"PO";"non_covid";10
"588";2021-07-04;NA;"TN";"non_covid";7
"589";2021-07-04;NA;"TT";"non_covid";5
"590";2021-07-04;NA;"ZA";"non_covid";4
"591";2021-07-05;"BA";"BA";"non_covid";108
"592";2021-07-05;"BB";"BB";"non_covid";23
"593";2021-07-05;"BJ";"PO";"non_covid";14
"594";2021-07-05;"BN";"TN";"non_covid";8
"595";2021-07-05;"BR";"BB";"non_covid";22
"596";2021-07-05;"BS";"BB";"non_covid";8
"597";2021-07-05;"BY";"ZA";"non_covid";6
"598";2021-07-05;"CA";"ZA";"non_covid";29
"599";2021-07-05;"DK";"ZA";"non_covid";8
"600";2021-07-05;"DS";"TT";"non_covid";38
"601";2021-07-05;"DT";"BB";"non_covid";5
"602";2021-07-05;"GA";"TT";"non_covid";21
"603";2021-07-05;"GL";"KE";"non_covid";16
"604";2021-07-05;"HC";"TT";"non_covid";17
"605";2021-07-05;"HE";"PO";"non_covid";19
"606";2021-07-05;"IL";"TN";"non_covid";17
"607";2021-07-05;"KA";"BB";"non_covid";9
"608";2021-07-05;"KE";"KE";"non_covid";60
"609";2021-07-05;"KK";"PO";"non_covid";28
"610";2021-07-05;"KM";"ZA";"non_covid";7
"611";2021-07-05;"KN";"NR";"non_covid";22
"612";2021-07-05;"KS";"KE";"non_covid";45
"613";2021-07-05;"LC";"BB";"non_covid";19
"614";2021-07-05;"LE";"PO";"non_covid";10
"615";2021-07-05;"LM";"ZA";"non_covid";18
"616";2021-07-05;"LV";"NR";"non_covid";38
"617";2021-07-05;"MA";"BA";"non_covid";18
"618";2021-07-05;"MI";"KE";"non_covid";55
"619";2021-07-05;"ML";"PO";"non_covid";6
"620";2021-07-05;"MT";"ZA";"non_covid";27
"621";2021-07-05;"MY";"TN";"non_covid";3
"622";2021-07-05;"NM";"TN";"non_covid";18
"623";2021-07-05;"NO";"ZA";"non_covid";8
"624";2021-07-05;"NR";"NR";"non_covid";40
"625";2021-07-05;"NZ";"NR";"non_covid";26
"626";2021-07-05;"PB";"TN";"non_covid";15
"627";2021-07-05;"PD";"TN";"non_covid";33
"628";2021-07-05;"PE";"TN";"non_covid";15
"629";2021-07-05;"PK";"BA";"non_covid";15
"630";2021-07-05;"PN";"TT";"non_covid";19
"631";2021-07-05;"PO";"PO";"non_covid";43
"632";2021-07-05;"PP";"PO";"non_covid";44
"633";2021-07-05;"PT";"BB";"non_covid";5
"634";2021-07-05;"PU";"TN";"covid";1
"635";2021-07-05;"PU";"TN";"non_covid";9
"636";2021-07-05;"RA";"BB";"non_covid";11
"637";2021-07-05;"RK";"ZA";"non_covid";14
"638";2021-07-05;"RS";"BB";"non_covid";33
"639";2021-07-05;"RV";"KE";"non_covid";23
"640";2021-07-05;"SA";"NR";"non_covid";14
"641";2021-07-05;"SB";"PO";"non_covid";21
"642";2021-07-05;"SC";"BA";"non_covid";15
"643";2021-07-05;"SE";"TT";"non_covid";19
"644";2021-07-05;"SI";"TT";"non_covid";10
"645";2021-07-05;"SK";"PO";"non_covid";4
"646";2021-07-05;"SL";"PO";"non_covid";16
"647";2021-07-05;"SN";"KE";"non_covid";28
"648";2021-07-05;"SO";"KE";"non_covid";14
"649";2021-07-05;"SP";"PO";"non_covid";4
"650";2021-07-05;"SV";"PO";"non_covid";11
"651";2021-07-05;"TN";"TN";"non_covid";25
"652";2021-07-05;"TO";"NR";"non_covid";24
"653";2021-07-05;"TR";"ZA";"non_covid";6
"654";2021-07-05;"TS";"ZA";"non_covid";3
"655";2021-07-05;"TT";"TT";"covid";1
"656";2021-07-05;"TT";"TT";"non_covid";26
"657";2021-07-05;"TV";"KE";"non_covid";47
"658";2021-07-05;"VK";"BB";"non_covid";2
"659";2021-07-05;"VT";"PO";"non_covid";24
"660";2021-07-05;"ZA";"ZA";"non_covid";42
"661";2021-07-05;"ZC";"BB";"non_covid";7
"662";2021-07-05;"ZH";"BB";"non_covid";12
"663";2021-07-05;"ZM";"NR";"non_covid";6
"664";2021-07-05;"ZV";"BB";"non_covid";13
"665";2021-07-05;NA;"BA";"non_covid";18
"666";2021-07-05;NA;"BB";"non_covid";11
"667";2021-07-05;NA;"KE";"non_covid";8
"668";2021-07-05;NA;"NR";"non_covid";3
"669";2021-07-05;NA;"PO";"non_covid";12
"670";2021-07-05;NA;"TN";"covid";1
"671";2021-07-05;NA;"TN";"non_covid";6
"672";2021-07-05;NA;"TT";"non_covid";2
"673";2021-07-05;NA;"ZA";"non_covid";3
"674";2021-07-06;"BA";"BA";"non_covid";125
"675";2021-07-06;"BB";"BB";"non_covid";33
"676";2021-07-06;"BJ";"PO";"non_covid";24
"677";2021-07-06;"BN";"TN";"non_covid";7
"678";2021-07-06;"BR";"BB";"non_covid";30
"679";2021-07-06;"BS";"BB";"non_covid";7
"680";2021-07-06;"BY";"ZA";"non_covid";6
"681";2021-07-06;"CA";"ZA";"non_covid";19
"682";2021-07-06;"DK";"ZA";"non_covid";6
"683";2021-07-06;"DS";"TT";"non_covid";45
"684";2021-07-06;"DT";"BB";"non_covid";8
"685";2021-07-06;"GA";"TT";"non_covid";26
"686";2021-07-06;"GL";"KE";"non_covid";15
"687";2021-07-06;"HC";"TT";"non_covid";15
"688";2021-07-06;"HE";"PO";"covid";1
"689";2021-07-06;"HE";"PO";"non_covid";17
"690";2021-07-06;"IL";"TN";"non_covid";21
"691";2021-07-06;"KA";"BB";"non_covid";6
"692";2021-07-06;"KE";"KE";"non_covid";65
"693";2021-07-06;"KK";"PO";"non_covid";23
"694";2021-07-06;"KM";"ZA";"non_covid";6
"695";2021-07-06;"KN";"NR";"non_covid";15
"696";2021-07-06;"KS";"KE";"non_covid";36
"697";2021-07-06;"LC";"BB";"non_covid";27
"698";2021-07-06;"LE";"PO";"non_covid";14
"699";2021-07-06;"LM";"ZA";"covid";1
"700";2021-07-06;"LM";"ZA";"non_covid";31
"701";2021-07-06;"LV";"NR";"non_covid";15
"702";2021-07-06;"MA";"BA";"non_covid";22
"703";2021-07-06;"MI";"KE";"non_covid";50
"704";2021-07-06;"ML";"PO";"non_covid";7
"705";2021-07-06;"MT";"ZA";"non_covid";36
"706";2021-07-06;"MY";"TN";"non_covid";7
"707";2021-07-06;"NM";"TN";"non_covid";17
"708";2021-07-06;"NO";"ZA";"non_covid";13
"709";2021-07-06;"NR";"NR";"non_covid";36
"710";2021-07-06;"NZ";"NR";"non_covid";23
"711";2021-07-06;"PB";"TN";"non_covid";21
"712";2021-07-06;"PD";"TN";"non_covid";39
"713";2021-07-06;"PE";"TN";"non_covid";16
"714";2021-07-06;"PK";"BA";"non_covid";13
"715";2021-07-06;"PN";"TT";"non_covid";13
"716";2021-07-06;"PO";"PO";"non_covid";48
"717";2021-07-06;"PP";"PO";"non_covid";46
"718";2021-07-06;"PT";"BB";"non_covid";5
"719";2021-07-06;"PU";"TN";"non_covid";10
"720";2021-07-06;"RA";"BB";"non_covid";16
"721";2021-07-06;"RK";"ZA";"non_covid";15
"722";2021-07-06;"RS";"BB";"non_covid";32
"723";2021-07-06;"RV";"KE";"non_covid";19
"724";2021-07-06;"SA";"NR";"non_covid";14
"725";2021-07-06;"SB";"PO";"non_covid";20
"726";2021-07-06;"SC";"BA";"non_covid";18
"727";2021-07-06;"SE";"TT";"non_covid";18
"728";2021-07-06;"SI";"TT";"non_covid";4
"729";2021-07-06;"SK";"PO";"non_covid";12
"730";2021-07-06;"SL";"PO";"non_covid";16
"731";2021-07-06;"SN";"KE";"non_covid";29
"732";2021-07-06;"SO";"KE";"non_covid";7
"733";2021-07-06;"SP";"PO";"non_covid";5
"734";2021-07-06;"SV";"PO";"non_covid";12
"735";2021-07-06;"TN";"TN";"non_covid";32
"736";2021-07-06;"TO";"NR";"non_covid";19
"737";2021-07-06;"TR";"ZA";"non_covid";4
"738";2021-07-06;"TS";"ZA";"non_covid";6
"739";2021-07-06;"TT";"TT";"non_covid";37
"740";2021-07-06;"TV";"KE";"non_covid";40
"741";2021-07-06;"VK";"BB";"non_covid";10
"742";2021-07-06;"VT";"PO";"non_covid";29
"743";2021-07-06;"ZA";"ZA";"non_covid";39
"744";2021-07-06;"ZC";"BB";"non_covid";10
"745";2021-07-06;"ZH";"BB";"non_covid";13
"746";2021-07-06;"ZM";"NR";"non_covid";15
"747";2021-07-06;"ZV";"BB";"non_covid";13
"748";2021-07-06;NA;"BA";"non_covid";19
"749";2021-07-06;NA;"BB";"non_covid";19
"750";2021-07-06;NA;"KE";"non_covid";16
"751";2021-07-06;NA;"NR";"non_covid";15
"752";2021-07-06;NA;"PO";"non_covid";25
"753";2021-07-06;NA;"TN";"non_covid";16
"754";2021-07-06;NA;"TT";"non_covid";5
"755";2021-07-06;NA;"ZA";"non_covid";18
"756";2021-07-07;"BA";"BA";"non_covid";130
"757";2021-07-07;"BB";"BB";"non_covid";23
"758";2021-07-07;"BJ";"PO";"non_covid";16
"759";2021-07-07;"BN";"TN";"non_covid";7
"760";2021-07-07;"BR";"BB";"non_covid";18
"761";2021-07-07;"BS";"BB";"non_covid";3
"762";2021-07-07;"BY";"ZA";"covid";1
"763";2021-07-07;"BY";"ZA";"non_covid";4
"764";2021-07-07;"CA";"ZA";"non_covid";19
"765";2021-07-07;"DK";"ZA";"non_covid";8
"766";2021-07-07;"DS";"TT";"non_covid";28
"767";2021-07-07;"DT";"BB";"non_covid";11
"768";2021-07-07;"GA";"TT";"non_covid";22
"769";2021-07-07;"GL";"KE";"non_covid";15
"770";2021-07-07;"HC";"TT";"non_covid";9
"771";2021-07-07;"HE";"PO";"covid";1
"772";2021-07-07;"HE";"PO";"non_covid";21
"773";2021-07-07;"IL";"TN";"non_covid";14
"774";2021-07-07;"KA";"BB";"non_covid";7
"775";2021-07-07;"KE";"KE";"non_covid";57
"776";2021-07-07;"KK";"PO";"non_covid";31
"777";2021-07-07;"KM";"ZA";"non_covid";5
"778";2021-07-07;"KN";"NR";"non_covid";18
"779";2021-07-07;"KS";"KE";"non_covid";38
"780";2021-07-07;"LC";"BB";"non_covid";27
"781";2021-07-07;"LE";"PO";"non_covid";10
"782";2021-07-07;"LM";"ZA";"non_covid";24
"783";2021-07-07;"LV";"NR";"non_covid";30
"784";2021-07-07;"MA";"BA";"non_covid";21
"785";2021-07-07;"MI";"KE";"covid";1
"786";2021-07-07;"MI";"KE";"non_covid";46
"787";2021-07-07;"ML";"PO";"non_covid";8
"788";2021-07-07;"MT";"ZA";"non_covid";24
"789";2021-07-07;"MY";"TN";"non_covid";7
"790";2021-07-07;"NM";"TN";"non_covid";16
"791";2021-07-07;"NO";"ZA";"non_covid";8
"792";2021-07-07;"NR";"NR";"non_covid";42
"793";2021-07-07;"NZ";"NR";"non_covid";23
"794";2021-07-07;"PB";"TN";"covid";1
"795";2021-07-07;"PB";"TN";"non_covid";14
"796";2021-07-07;"PD";"TN";"non_covid";29
"797";2021-07-07;"PE";"TN";"non_covid";8
"798";2021-07-07;"PK";"BA";"non_covid";18
"799";2021-07-07;"PN";"TT";"non_covid";18
"800";2021-07-07;"PO";"PO";"non_covid";65
"801";2021-07-07;"PP";"PO";"non_covid";32
"802";2021-07-07;"PT";"BB";"non_covid";7
"803";2021-07-07;"PU";"TN";"non_covid";12
"804";2021-07-07;"RA";"BB";"non_covid";15
"805";2021-07-07;"RK";"ZA";"non_covid";12
"806";2021-07-07;"RS";"BB";"non_covid";28
"807";2021-07-07;"RV";"KE";"non_covid";20
"808";2021-07-07;"SA";"NR";"non_covid";13
"809";2021-07-07;"SB";"PO";"non_covid";16
"810";2021-07-07;"SC";"BA";"covid";1
"811";2021-07-07;"SC";"BA";"non_covid";14
"812";2021-07-07;"SE";"TT";"non_covid";21
"813";2021-07-07;"SI";"TT";"non_covid";8
"814";2021-07-07;"SK";"PO";"non_covid";12
"815";2021-07-07;"SL";"PO";"non_covid";22
"816";2021-07-07;"SN";"KE";"non_covid";34
"817";2021-07-07;"SO";"KE";"non_covid";6
"818";2021-07-07;"SP";"PO";"non_covid";7
"819";2021-07-07;"SV";"PO";"non_covid";13
"820";2021-07-07;"TN";"TN";"non_covid";35
"821";2021-07-07;"TO";"NR";"non_covid";16
"822";2021-07-07;"TR";"ZA";"non_covid";6
"823";2021-07-07;"TS";"ZA";"non_covid";3
"824";2021-07-07;"TT";"TT";"non_covid";34
"825";2021-07-07;"TV";"KE";"non_covid";34
"826";2021-07-07;"VK";"BB";"non_covid";7
"827";2021-07-07;"VT";"PO";"non_covid";15
"828";2021-07-07;"ZA";"ZA";"non_covid";31
"829";2021-07-07;"ZC";"BB";"non_covid";4
"830";2021-07-07;"ZH";"BB";"non_covid";11
"831";2021-07-07;"ZM";"NR";"non_covid";9
"832";2021-07-07;"ZV";"BB";"non_covid";21
"833";2021-07-07;NA;"BA";"non_covid";31
"834";2021-07-07;NA;"BB";"non_covid";15
"835";2021-07-07;NA;"KE";"covid";1
"836";2021-07-07;NA;"KE";"non_covid";15
"837";2021-07-07;NA;"NR";"non_covid";23
"838";2021-07-07;NA;"PO";"non_covid";21
"839";2021-07-07;NA;"TN";"covid";1
"840";2021-07-07;NA;"TN";"non_covid";14
"841";2021-07-07;NA;"TT";"non_covid";12
"842";2021-07-07;NA;"ZA";"non_covid";14
"843";2021-07-07;NA;NA;"non_covid";2
"844";2021-07-08;"BA";"BA";"non_covid";117
"845";2021-07-08;"BB";"BB";"non_covid";23
"846";2021-07-08;"BJ";"PO";"non_covid";20
"847";2021-07-08;"BN";"TN";"non_covid";12
"848";2021-07-08;"BR";"BB";"non_covid";19
"849";2021-07-08;"BS";"BB";"non_covid";7
"850";2021-07-08;"BY";"ZA";"non_covid";8
"851";2021-07-08;"CA";"ZA";"non_covid";18
"852";2021-07-08;"DK";"ZA";"non_covid";6
"853";2021-07-08;"DS";"TT";"non_covid";27
"854";2021-07-08;"DT";"BB";"non_covid";11
"855";2021-07-08;"GA";"TT";"non_covid";21
"856";2021-07-08;"GL";"KE";"non_covid";10
"857";2021-07-08;"HC";"TT";"non_covid";9
"858";2021-07-08;"HE";"PO";"non_covid";10
"859";2021-07-08;"IL";"TN";"non_covid";15
"860";2021-07-08;"KA";"BB";"non_covid";5
"861";2021-07-08;"KE";"KE";"non_covid";55
"862";2021-07-08;"KK";"PO";"non_covid";14
"863";2021-07-08;"KM";"ZA";"non_covid";3
"864";2021-07-08;"KN";"NR";"non_covid";28
"865";2021-07-08;"KS";"KE";"non_covid";43
"866";2021-07-08;"LC";"BB";"non_covid";30
"867";2021-07-08;"LE";"PO";"non_covid";5
"868";2021-07-08;"LM";"ZA";"non_covid";24
"869";2021-07-08;"LV";"NR";"covid";1
"870";2021-07-08;"LV";"NR";"non_covid";21
"871";2021-07-08;"MA";"BA";"non_covid";13
"872";2021-07-08;"MI";"KE";"non_covid";41
"873";2021-07-08;"ML";"PO";"non_covid";4
"874";2021-07-08;"MT";"ZA";"non_covid";26
"875";2021-07-08;"MY";"TN";"non_covid";7
"876";2021-07-08;"NM";"TN";"non_covid";23
"877";2021-07-08;"NO";"ZA";"non_covid";12
"878";2021-07-08;"NR";"NR";"non_covid";30
"879";2021-07-08;"NZ";"NR";"non_covid";28
"880";2021-07-08;"PB";"TN";"non_covid";12
"881";2021-07-08;"PD";"TN";"non_covid";34
"882";2021-07-08;"PE";"TN";"non_covid";10
"883";2021-07-08;"PK";"BA";"non_covid";11
"884";2021-07-08;"PN";"TT";"non_covid";21
"885";2021-07-08;"PO";"PO";"non_covid";45
"886";2021-07-08;"PP";"PO";"non_covid";37
"887";2021-07-08;"PT";"BB";"non_covid";4
"888";2021-07-08;"PU";"TN";"non_covid";9
"889";2021-07-08;"RA";"BB";"non_covid";11
"890";2021-07-08;"RK";"ZA";"non_covid";9
"891";2021-07-08;"RS";"BB";"non_covid";22
"892";2021-07-08;"RV";"KE";"covid";1
"893";2021-07-08;"RV";"KE";"non_covid";16
"894";2021-07-08;"SA";"NR";"non_covid";15
"895";2021-07-08;"SB";"PO";"non_covid";19
"896";2021-07-08;"SC";"BA";"covid";1
"897";2021-07-08;"SC";"BA";"non_covid";17
"898";2021-07-08;"SE";"TT";"non_covid";12
"899";2021-07-08;"SI";"TT";"non_covid";12
"900";2021-07-08;"SK";"PO";"non_covid";11
"901";2021-07-08;"SL";"PO";"non_covid";15
"902";2021-07-08;"SN";"KE";"non_covid";26
"903";2021-07-08;"SO";"KE";"covid";2
"904";2021-07-08;"SO";"KE";"non_covid";4
"905";2021-07-08;"SP";"PO";"non_covid";8
"906";2021-07-08;"SV";"PO";"non_covid";13
"907";2021-07-08;"TN";"TN";"non_covid";30
"908";2021-07-08;"TO";"NR";"non_covid";15
"909";2021-07-08;"TR";"ZA";"non_covid";9
"910";2021-07-08;"TS";"ZA";"non_covid";9
"911";2021-07-08;"TT";"TT";"non_covid";31
"912";2021-07-08;"TV";"KE";"non_covid";54
"913";2021-07-08;"VK";"BB";"non_covid";14
"914";2021-07-08;"VT";"PO";"non_covid";28
"915";2021-07-08;"ZA";"ZA";"non_covid";33
"916";2021-07-08;"ZC";"BB";"non_covid";8
"917";2021-07-08;"ZH";"BB";"non_covid";17
"918";2021-07-08;"ZM";"NR";"non_covid";11
"919";2021-07-08;"ZV";"BB";"non_covid";20
"920";2021-07-08;NA;"BA";"non_covid";38
"921";2021-07-08;NA;"BB";"non_covid";24
"922";2021-07-08;NA;"KE";"non_covid";16
"923";2021-07-08;NA;"NR";"non_covid";25
"924";2021-07-08;NA;"PO";"non_covid";19
"925";2021-07-08;NA;"TN";"non_covid";16
"926";2021-07-08;NA;"TT";"non_covid";15
"927";2021-07-08;NA;"ZA";"non_covid";12
"928";2021-07-09;"BA";"BA";"non_covid";112
"929";2021-07-09;"BB";"BB";"non_covid";26
"930";2021-07-09;"BJ";"PO";"non_covid";23
"931";2021-07-09;"BN";"TN";"non_covid";8
"932";2021-07-09;"BR";"BB";"non_covid";21
"933";2021-07-09;"BS";"BB";"non_covid";4
"934";2021-07-09;"BY";"ZA";"non_covid";7
"935";2021-07-09;"CA";"ZA";"non_covid";22
"936";2021-07-09;"DK";"ZA";"non_covid";9
"937";2021-07-09;"DS";"TT";"non_covid";34
"938";2021-07-09;"DT";"BB";"non_covid";6
"939";2021-07-09;"GA";"TT";"non_covid";27
"940";2021-07-09;"GL";"KE";"non_covid";13
"941";2021-07-09;"HC";"TT";"non_covid";17
"942";2021-07-09;"HE";"PO";"covid";1
"943";2021-07-09;"HE";"PO";"non_covid";17
"944";2021-07-09;"IL";"TN";"non_covid";14
"945";2021-07-09;"KA";"BB";"non_covid";7
"946";2021-07-09;"KE";"KE";"non_covid";64
"947";2021-07-09;"KK";"PO";"non_covid";28
"948";2021-07-09;"KM";"ZA";"non_covid";7
"949";2021-07-09;"KN";"NR";"non_covid";18
"950";2021-07-09;"KS";"KE";"non_covid";53
"951";2021-07-09;"LC";"BB";"non_covid";19
"952";2021-07-09;"LE";"PO";"non_covid";9
"953";2021-07-09;"LM";"ZA";"non_covid";20
"954";2021-07-09;"LV";"NR";"non_covid";31
"955";2021-07-09;"MA";"BA";"non_covid";13
"956";2021-07-09;"MI";"KE";"covid";2
"957";2021-07-09;"MI";"KE";"non_covid";46
"958";2021-07-09;"ML";"PO";"non_covid";4
"959";2021-07-09;"MT";"ZA";"covid";1
"960";2021-07-09;"MT";"ZA";"non_covid";42
"961";2021-07-09;"MY";"TN";"non_covid";5
"962";2021-07-09;"NM";"TN";"non_covid";12
"963";2021-07-09;"NO";"ZA";"non_covid";11
"964";2021-07-09;"NR";"NR";"non_covid";43
"965";2021-07-09;"NZ";"NR";"non_covid";29
"966";2021-07-09;"PB";"TN";"non_covid";8
"967";2021-07-09;"PD";"TN";"non_covid";38
"968";2021-07-09;"PE";"TN";"non_covid";9
"969";2021-07-09;"PK";"BA";"non_covid";9
"970";2021-07-09;"PN";"TT";"non_covid";17
"971";2021-07-09;"PO";"PO";"non_covid";47
"972";2021-07-09;"PP";"PO";"non_covid";38
"973";2021-07-09;"PT";"BB";"non_covid";1
"974";2021-07-09;"PU";"TN";"non_covid";14
"975";2021-07-09;"RA";"BB";"non_covid";13
"976";2021-07-09;"RK";"ZA";"non_covid";13
"977";2021-07-09;"RS";"BB";"non_covid";20
"978";2021-07-09;"RV";"KE";"non_covid";24
"979";2021-07-09;"SA";"NR";"non_covid";13
"980";2021-07-09;"SB";"PO";"non_covid";31
"981";2021-07-09;"SC";"BA";"non_covid";20
"982";2021-07-09;"SE";"TT";"non_covid";13
"983";2021-07-09;"SI";"TT";"non_covid";9
"984";2021-07-09;"SK";"PO";"non_covid";8
"985";2021-07-09;"SL";"PO";"non_covid";14
"986";2021-07-09;"SN";"KE";"non_covid";31
"987";2021-07-09;"SO";"KE";"non_covid";4
"988";2021-07-09;"SP";"PO";"covid";1
"989";2021-07-09;"SP";"PO";"non_covid";8
"990";2021-07-09;"SV";"PO";"non_covid";13
"991";2021-07-09;"TN";"TN";"non_covid";27
"992";2021-07-09;"TO";"NR";"non_covid";11
"993";2021-07-09;"TR";"ZA";"non_covid";2
"994";2021-07-09;"TS";"ZA";"non_covid";10
"995";2021-07-09;"TT";"TT";"non_covid";35
"996";2021-07-09;"TV";"KE";"non_covid";31
"997";2021-07-09;"VK";"BB";"non_covid";13
"998";2021-07-09;"VT";"PO";"non_covid";23
"999";2021-07-09;"ZA";"ZA";"non_covid";48
"1000";2021-07-09;"ZC";"BB";"non_covid";9
"1001";2021-07-09;"ZH";"BB";"non_covid";10
"1002";2021-07-09;"ZM";"NR";"non_covid";14
"1003";2021-07-09;"ZV";"BB";"non_covid";16
"1004";2021-07-09;NA;"BA";"non_covid";34
"1005";2021-07-09;NA;"BB";"non_covid";21
"1006";2021-07-09;NA;"KE";"non_covid";23
"1007";2021-07-09;NA;"NR";"non_covid";17
"1008";2021-07-09;NA;"PO";"non_covid";25
"1009";2021-07-09;NA;"TN";"non_covid";20
"1010";2021-07-09;NA;"TT";"non_covid";19
"1011";2021-07-09;NA;"ZA";"non_covid";13
"1012";2021-07-09;NA;NA;"non_covid";2
"1013";2021-07-10;"BA";"BA";"non_covid";117
"1014";2021-07-10;"BB";"BB";"non_covid";20
"1015";2021-07-10;"BJ";"PO";"non_covid";21
"1016";2021-07-10;"BN";"TN";"non_covid";11
"1017";2021-07-10;"BR";"BB";"non_covid";20
"1018";2021-07-10;"BS";"BB";"non_covid";5
"1019";2021-07-10;"BY";"ZA";"non_covid";12
"1020";2021-07-10;"CA";"ZA";"non_covid";28
"1021";2021-07-10;"DK";"ZA";"non_covid";8
"1022";2021-07-10;"DS";"TT";"non_covid";34
"1023";2021-07-10;"DT";"BB";"non_covid";8
"1024";2021-07-10;"GA";"TT";"non_covid";26
"1025";2021-07-10;"GL";"KE";"non_covid";11
"1026";2021-07-10;"HC";"TT";"non_covid";18
"1027";2021-07-10;"HE";"PO";"non_covid";20
"1028";2021-07-10;"IL";"TN";"non_covid";14
"1029";2021-07-10;"KA";"BB";"non_covid";6
"1030";2021-07-10;"KE";"KE";"non_covid";55
"1031";2021-07-10;"KK";"PO";"non_covid";33
"1032";2021-07-10;"KM";"ZA";"non_covid";8
"1033";2021-07-10;"KN";"NR";"non_covid";29
"1034";2021-07-10;"KS";"KE";"non_covid";54
"1035";2021-07-10;"LC";"BB";"non_covid";26
"1036";2021-07-10;"LE";"PO";"non_covid";8
"1037";2021-07-10;"LM";"ZA";"non_covid";18
"1038";2021-07-10;"LV";"NR";"covid";1
"1039";2021-07-10;"LV";"NR";"non_covid";23
"1040";2021-07-10;"MA";"BA";"non_covid";24
"1041";2021-07-10;"MI";"KE";"non_covid";43
"1042";2021-07-10;"ML";"PO";"non_covid";6
"1043";2021-07-10;"MT";"ZA";"covid";1
"1044";2021-07-10;"MT";"ZA";"non_covid";26
"1045";2021-07-10;"MY";"TN";"non_covid";8
"1046";2021-07-10;"NM";"TN";"non_covid";13
"1047";2021-07-10;"NO";"ZA";"non_covid";21
"1048";2021-07-10;"NR";"NR";"non_covid";42
"1049";2021-07-10;"NZ";"NR";"non_covid";36
"1050";2021-07-10;"PB";"TN";"non_covid";14
"1051";2021-07-10;"PD";"TN";"non_covid";37
"1052";2021-07-10;"PE";"TN";"non_covid";11
"1053";2021-07-10;"PK";"BA";"non_covid";12
"1054";2021-07-10;"PN";"TT";"non_covid";17
"1055";2021-07-10;"PO";"PO";"non_covid";42
"1056";2021-07-10;"PP";"PO";"non_covid";46
"1057";2021-07-10;"PT";"BB";"non_covid";7
"1058";2021-07-10;"PU";"TN";"non_covid";13
"1059";2021-07-10;"RA";"BB";"non_covid";16
"1060";2021-07-10;"RK";"ZA";"covid";1
