"";"Date";"Vaccinated";"age_group";"Admissions";"Discharges"
"104";2021-12-14;NA;30;1;0
"105";2021-12-14;FALSE;40;3;2
"106";2021-12-14;TRUE;40;2;2
"107";2021-12-14;FALSE;50;6;8
"108";2021-12-14;NA;50;0;1
"109";2021-12-14;FALSE;60;11;5
"110";2021-12-14;TRUE;60;1;0
"111";2021-12-14;NA;60;1;1
"112";2021-12-14;FALSE;70;6;7
"113";2021-12-14;TRUE;70;2;2
"114";2021-12-14;NA;70;0;1
"115";2021-12-14;FALSE;80;1;1
"116";2021-12-14;TRUE;80;3;2
"117";2021-12-14;FALSE;990;0;1
"118";2021-12-13;FALSE;10;0;1
"119";2021-12-13;NA;20;1;0
"120";2021-12-13;FALSE;30;1;0
"121";2021-12-13;FALSE;40;1;6
"122";2021-12-13;TRUE;40;0;1
"123";2021-12-13;FALSE;50;3;4
"124";2021-12-13;FALSE;60;3;3
"125";2021-12-13;TRUE;60;0;1
"126";2021-12-13;NA;60;0;1
"127";2021-12-13;FALSE;70;3;5
"128";2021-12-13;FALSE;80;1;0
"129";2021-12-13;TRUE;990;0;1
"130";2021-12-12;FALSE;30;0;3
"131";2021-12-12;FALSE;40;2;1
"132";2021-12-12;TRUE;40;0;2
"133";2021-12-12;FALSE;50;3;7
"134";2021-12-12;TRUE;50;1;2
"135";2021-12-12;NA;50;0;1
"136";2021-12-12;FALSE;60;2;7
"137";2021-12-12;FALSE;70;3;5
"138";2021-12-12;FALSE;80;0;2
"139";2021-12-12;FALSE;990;0;1
"140";2021-12-11;FALSE;30;4;0
"141";2021-12-11;FALSE;40;5;2
"142";2021-12-11;TRUE;40;1;1
"143";2021-12-11;FALSE;50;3;0
"144";2021-12-11;TRUE;50;4;2
"145";2021-12-11;NA;50;1;0
"146";2021-12-11;FALSE;60;11;6
"147";2021-12-11;TRUE;60;2;0
"148";2021-12-11;FALSE;70;3;1
"149";2021-12-11;FALSE;80;0;1
"150";2021-12-11;FALSE;90;1;0
"151";2021-12-11;FALSE;990;0;1
"152";2021-12-11;FALSE;NA;2;0
"153";2021-12-10;NA;30;1;1
"154";2021-12-10;FALSE;40;1;1
"155";2021-12-10;TRUE;40;1;0
"156";2021-12-10;NA;40;1;1
"157";2021-12-10;FALSE;50;5;4
"158";2021-12-10;TRUE;50;0;1
"159";2021-12-10;NA;50;0;1
"160";2021-12-10;FALSE;60;8;6
"161";2021-12-10;TRUE;60;6;4
"162";2021-12-10;NA;60;1;0
"163";2021-12-10;FALSE;70;7;3
"164";2021-12-10;FALSE;990;0;1
"165";2021-12-10;FALSE;NA;1;0
"166";2021-12-09;FALSE;30;2;1
"167";2021-12-09;TRUE;30;0;1
"168";2021-12-09;FALSE;40;2;4
"169";2021-12-09;TRUE;40;2;1
"170";2021-12-09;FALSE;50;5;6
"171";2021-12-09;TRUE;50;1;2
"172";2021-12-09;FALSE;60;12;12
"173";2021-12-09;TRUE;60;0;2
"174";2021-12-09;FALSE;70;3;2
"175";2021-12-09;TRUE;70;1;0
"176";2021-12-09;TRUE;80;1;1
"177";2021-12-09;NA;80;0;1
"178";2021-12-09;FALSE;90;1;0
"179";2021-12-09;NA;990;0;1
"180";2021-12-08;FALSE;30;1;1
"181";2021-12-08;TRUE;30;0;1
"182";2021-12-08;TRUE;40;0;2
"183";2021-12-08;FALSE;50;8;8
"184";2021-12-08;TRUE;50;2;0
"185";2021-12-08;FALSE;60;7;11
"186";2021-12-08;FALSE;70;5;4
"187";2021-12-08;TRUE;70;1;1
"188";2021-12-08;NA;70;0;1
"189";2021-12-08;FALSE;80;0;1
"190";2021-12-08;TRUE;80;0;1
"191";2021-12-08;FALSE;990;0;1
"192";2021-12-08;FALSE;NA;1;0
"193";2021-12-07;FALSE;10;1;0
"194";2021-12-07;FALSE;20;0;1
"195";2021-12-07;FALSE;30;2;0
"196";2021-12-07;TRUE;30;0;1
"197";2021-12-07;NA;30;1;0
"198";2021-12-07;FALSE;40;1;3
"199";2021-12-07;TRUE;40;2;1
"200";2021-12-07;NA;40;0;1
"201";2021-12-07;FALSE;50;4;7
"202";2021-12-07;TRUE;50;2;1
"203";2021-12-07;NA;50;0;1
"204";2021-12-07;FALSE;60;10;8
"205";2021-12-07;TRUE;60;0;1
"206";2021-12-07;FALSE;70;3;3
"207";2021-12-07;FALSE;990;0;3
"208";2021-12-06;FALSE;10;1;1
"209";2021-12-06;FALSE;40;3;4
"210";2021-12-06;TRUE;40;0;1
"211";2021-12-06;FALSE;50;2;6
"212";2021-12-06;TRUE;50;0;1
"213";2021-12-06;FALSE;60;3;6
"214";2021-12-06;TRUE;60;0;2
"215";2021-12-06;FALSE;70;4;4
"216";2021-12-06;TRUE;70;0;1
"217";2021-12-06;NA;70;1;0
"218";2021-12-06;FALSE;80;1;1
"219";2021-12-06;TRUE;80;1;0
"220";2021-12-06;NA;80;1;0
"221";2021-12-06;FALSE;NA;1;0
"222";2021-12-05;FALSE;20;0;2
"223";2021-12-05;FALSE;30;0;1
"224";2021-12-05;FALSE;40;1;4
"225";2021-12-05;FALSE;50;4;5
"226";2021-12-05;TRUE;50;1;0
"227";2021-12-05;FALSE;60;5;8
"228";2021-12-05;TRUE;60;3;2
"229";2021-12-05;NA;60;0;1
"230";2021-12-05;FALSE;70;1;4
"231";2021-12-05;TRUE;70;0;1
"232";2021-12-05;NA;70;1;0
"233";2021-12-05;FALSE;80;1;1
"234";2021-12-05;FALSE;NA;2;0
"235";2021-12-05;NA;NA;1;0
"236";2021-12-04;FALSE;20;1;0
"237";2021-12-04;TRUE;30;1;0
"238";2021-12-04;FALSE;40;5;3
"239";2021-12-04;TRUE;40;1;0
"240";2021-12-04;FALSE;50;11;2
"241";2021-12-04;TRUE;50;1;0
"242";2021-12-04;NA;50;2;1
"243";2021-12-04;FALSE;60;13;3
"244";2021-12-04;TRUE;60;1;1
"245";2021-12-04;FALSE;70;5;3
"246";2021-12-04;TRUE;70;0;1
"247";2021-12-04;FALSE;80;2;0
"248";2021-12-04;FALSE;NA;1;0
"249";2021-12-04;TRUE;NA;2;0
"250";2021-12-03;FALSE;30;2;1
"251";2021-12-03;FALSE;40;2;2
"252";2021-12-03;TRUE;40;0;1
"253";2021-12-03;FALSE;50;10;7
"254";2021-12-03;TRUE;50;0;1
"255";2021-12-03;NA;50;1;0
"256";2021-12-03;FALSE;60;9;11
"257";2021-12-03;TRUE;60;0;1
"258";2021-12-03;NA;60;0;2
"259";2021-12-03;FALSE;70;4;6
"260";2021-12-03;TRUE;70;2;2
"261";2021-12-03;FALSE;80;1;0
"262";2021-12-03;FALSE;990;0;3
"263";2021-12-03;FALSE;NA;1;0
"264";2021-12-02;FALSE;30;1;0
"265";2021-12-02;TRUE;30;1;0
"266";2021-12-02;FALSE;40;4;2
"267";2021-12-02;TRUE;40;2;0
"268";2021-12-02;FALSE;50;7;6
"269";2021-12-02;TRUE;50;1;0
"270";2021-12-02;NA;50;1;0
"271";2021-12-02;FALSE;60;9;11
"272";2021-12-02;TRUE;60;4;4
"273";2021-12-02;FALSE;70;8;4
"274";2021-12-02;TRUE;70;1;0
"275";2021-12-02;NA;70;0;1
"276";2021-12-02;FALSE;990;0;3
"277";2021-12-02;FALSE;NA;3;0
"278";2021-12-01;FALSE;30;1;0
"279";2021-12-01;TRUE;30;0;1
"280";2021-12-01;FALSE;40;3;5
"281";2021-12-01;FALSE;50;5;6
"282";2021-12-01;FALSE;60;11;9
"283";2021-12-01;TRUE;60;2;5
"284";2021-12-01;FALSE;70;1;2
"285";2021-12-01;FALSE;80;1;1
"286";2021-12-01;FALSE;NA;1;0
"287";2021-11-30;FALSE;30;0;2
"288";2021-11-30;FALSE;40;3;5
"289";2021-11-30;TRUE;40;1;0
"290";2021-11-30;FALSE;50;4;4
"291";2021-11-30;TRUE;50;2;0
"292";2021-11-30;FALSE;60;11;13
"293";2021-11-30;NA;60;1;1
"294";2021-11-30;FALSE;70;4;6
"295";2021-11-30;TRUE;70;0;1
"296";2021-11-30;FALSE;80;0;1
"297";2021-11-30;FALSE;990;0;2
"298";2021-11-30;FALSE;NA;2;0
"299";2021-11-29;FALSE;30;0;1
"300";2021-11-29;NA;30;0;1
"301";2021-11-29;FALSE;40;1;3
"302";2021-11-29;NA;40;0;1
"303";2021-11-29;FALSE;50;3;9
"304";2021-11-29;NA;50;1;0
"305";2021-11-29;FALSE;60;8;10
"306";2021-11-29;TRUE;60;1;0
"307";2021-11-29;NA;60;0;1
"308";2021-11-29;FALSE;70;3;2
"309";2021-11-29;TRUE;70;1;1
"310";2021-11-29;FALSE;NA;1;0
"311";2021-11-28;TRUE;30;2;0
"312";2021-11-28;FALSE;40;4;4
"313";2021-11-28;NA;40;0;1
"314";2021-11-28;FALSE;50;3;8
"315";2021-11-28;TRUE;50;0;1
"316";2021-11-28;NA;50;1;1
"317";2021-11-28;FALSE;60;5;6
"318";2021-11-28;TRUE;60;1;0
"319";2021-11-28;NA;60;0;1
"320";2021-11-28;FALSE;70;2;3
"321";2021-11-28;FALSE;80;1;0
"322";2021-11-28;FALSE;990;0;1
"323";2021-11-27;FALSE;20;3;0
"324";2021-11-27;FALSE;30;0;1
"325";2021-11-27;FALSE;40;3;0
"326";2021-11-27;TRUE;40;1;0
"327";2021-11-27;NA;40;1;1
"328";2021-11-27;FALSE;50;15;4
"329";2021-11-27;TRUE;50;1;0
"330";2021-11-27;NA;50;0;1
"331";2021-11-27;FALSE;60;20;8
"332";2021-11-27;TRUE;60;4;0
"333";2021-11-27;NA;60;1;0
"334";2021-11-27;FALSE;70;4;0
"335";2021-11-27;TRUE;70;0;1
"336";2021-11-27;FALSE;80;0;1
"337";2021-11-27;FALSE;990;0;1
"338";2021-11-27;FALSE;NA;2;0
"339";2021-11-26;FALSE;20;1;0
"340";2021-11-26;FALSE;30;1;0
"341";2021-11-26;FALSE;40;4;3
"342";2021-11-26;TRUE;40;1;1
"343";2021-11-26;NA;40;1;0
"344";2021-11-26;FALSE;50;9;3
"345";2021-11-26;TRUE;50;1;0
"346";2021-11-26;NA;50;1;0
"347";2021-11-26;FALSE;60;8;12
"348";2021-11-26;TRUE;60;2;0
"349";2021-11-26;NA;60;1;1
"350";2021-11-26;FALSE;70;3;3
"351";2021-11-26;TRUE;70;0;1
"352";2021-11-26;NA;70;2;0
"353";2021-11-26;FALSE;80;1;1
"354";2021-11-26;FALSE;990;0;1
"355";2021-11-26;FALSE;NA;2;0
"356";2021-11-25;FALSE;30;0;3
"357";2021-11-25;FALSE;40;4;0
"358";2021-11-25;FALSE;50;11;9
"359";2021-11-25;FALSE;60;4;9
"360";2021-11-25;TRUE;60;2;2
"361";2021-11-25;FALSE;70;3;4
"362";2021-11-25;TRUE;70;0;1
"363";2021-11-25;NA;70;0;1
"364";2021-11-25;FALSE;NA;1;0
"365";2021-11-24;FALSE;20;1;0
"366";2021-11-24;FALSE;30;1;2
"367";2021-11-24;FALSE;40;0;3
"368";2021-11-24;TRUE;40;1;0
"369";2021-11-24;NA;40;0;1
"370";2021-11-24;FALSE;50;5;10
"371";2021-11-24;FALSE;60;11;9
"372";2021-11-24;TRUE;60;1;0
"373";2021-11-24;NA;60;2;0
"374";2021-11-24;FALSE;70;5;2
"375";2021-11-24;TRUE;70;0;1
"376";2021-11-24;NA;70;0;2
"377";2021-11-24;FALSE;NA;2;0
"378";2021-11-23;FALSE;0;1;1
"379";2021-11-23;FALSE;30;1;0
"380";2021-11-23;FALSE;40;5;2
"381";2021-11-23;FALSE;50;5;7
"382";2021-11-23;FALSE;60;12;13
"383";2021-11-23;TRUE;60;1;1
"384";2021-11-23;NA;60;1;3
"385";2021-11-23;FALSE;70;3;3
"386";2021-11-23;TRUE;70;3;2
"387";2021-11-23;NA;70;1;0
"388";2021-11-23;FALSE;80;1;0
"389";2021-11-23;TRUE;80;0;1
"390";2021-11-23;FALSE;990;0;4
"391";2021-11-23;FALSE;NA;2;0
"392";2021-11-22;FALSE;20;0;2
"393";2021-11-22;FALSE;40;3;1
"394";2021-11-22;FALSE;50;6;4
"395";2021-11-22;NA;50;2;1
"396";2021-11-22;FALSE;60;6;12
"397";2021-11-22;TRUE;60;1;1
"398";2021-11-22;NA;60;1;0
"399";2021-11-22;FALSE;70;2;5
"400";2021-11-22;TRUE;70;0;2
"401";2021-11-22;FALSE;80;0;1
"402";2021-11-22;TRUE;990;0;1
"403";2021-11-21;FALSE;40;1;2
"404";2021-11-21;TRUE;40;1;0
"405";2021-11-21;NA;40;1;1
"406";2021-11-21;FALSE;50;4;8
"407";2021-11-21;TRUE;50;0;1
"408";2021-11-21;FALSE;60;3;9
"409";2021-11-21;TRUE;60;1;1
"410";2021-11-21;FALSE;70;2;7
"411";2021-11-21;TRUE;70;0;3
"412";2021-11-21;FALSE;80;0;2
"413";2021-11-20;FALSE;30;2;0
"414";2021-11-20;FALSE;40;2;2
"415";2021-11-20;TRUE;40;0;1
"416";2021-11-20;FALSE;50;8;4
"417";2021-11-20;TRUE;50;1;0
"418";2021-11-20;FALSE;60;16;7
"419";2021-11-20;NA;60;1;1
"420";2021-11-20;FALSE;70;7;3
"421";2021-11-20;TRUE;70;0;1
"422";2021-11-20;FALSE;80;1;0
"423";2021-11-20;TRUE;80;1;0
"424";2021-11-20;FALSE;990;0;3
"425";2021-11-20;FALSE;NA;1;0
"426";2021-11-19;FALSE;30;1;1
"427";2021-11-19;FALSE;40;7;2
"428";2021-11-19;TRUE;40;0;2
"429";2021-11-19;NA;40;1;0
"430";2021-11-19;FALSE;50;10;6
"431";2021-11-19;TRUE;50;2;2
"432";2021-11-19;FALSE;60;8;3
"433";2021-11-19;TRUE;60;2;2
"434";2021-11-19;FALSE;70;3;4
"435";2021-11-19;TRUE;70;1;1
"436";2021-11-19;FALSE;990;0;1
"437";2021-11-19;FALSE;NA;1;0
"438";2021-11-18;FALSE;30;1;0
"439";2021-11-18;FALSE;40;4;8
"440";2021-11-18;TRUE;40;0;1
"441";2021-11-18;FALSE;50;3;3
"442";2021-11-18;NA;50;0;1
"443";2021-11-18;FALSE;60;2;5
"444";2021-11-18;TRUE;60;0;1
"445";2021-11-18;NA;60;1;1
"446";2021-11-18;FALSE;70;2;5
"447";2021-11-18;TRUE;70;2;1
"448";2021-11-18;FALSE;80;0;2
"449";2021-11-18;FALSE;990;0;1
"450";2021-11-18;FALSE;NA;1;0
"451";2021-11-17;NA;30;1;0
"452";2021-11-17;FALSE;40;3;0
"453";2021-11-17;TRUE;40;1;1
"454";2021-11-17;FALSE;50;10;4
"455";2021-11-17;TRUE;50;0;1
"456";2021-11-17;NA;50;1;0
"457";2021-11-17;FALSE;60;14;10
"458";2021-11-17;TRUE;60;2;1
"459";2021-11-17;NA;60;1;1
"460";2021-11-17;FALSE;70;2;4
"461";2021-11-17;TRUE;70;3;0
"462";2021-11-17;NA;70;1;1
"463";2021-11-16;FALSE;30;0;4
"464";2021-11-16;FALSE;40;2;2
"465";2021-11-16;TRUE;40;1;0
"466";2021-11-16;FALSE;50;8;4
"467";2021-11-16;TRUE;50;0;1
"468";2021-11-16;FALSE;60;8;7
"469";2021-11-16;TRUE;60;1;0
"470";2021-11-16;NA;60;3;1
"471";2021-11-16;FALSE;70;8;5
"472";2021-11-16;TRUE;70;2;0
"473";2021-11-16;FALSE;80;0;1
"474";2021-11-16;FALSE;NA;2;0
"475";2021-11-15;FALSE;30;1;0
"476";2021-11-15;FALSE;40;0;6
"477";2021-11-15;FALSE;50;3;8
"478";2021-11-15;FALSE;60;2;8
"479";2021-11-15;TRUE;60;1;1
"480";2021-11-15;NA;60;0;1
"481";2021-11-15;FALSE;70;3;5
"482";2021-11-15;TRUE;70;1;1
"483";2021-11-14;FALSE;30;0;1
"484";2021-11-14;FALSE;40;0;1
"485";2021-11-14;TRUE;40;0;1
"486";2021-11-14;NA;40;1;0
"487";2021-11-14;FALSE;50;2;3
"488";2021-11-14;TRUE;50;0;1
"489";2021-11-14;NA;50;0;1
"490";2021-11-14;FALSE;60;6;10
"491";2021-11-14;NA;60;0;1
"492";2021-11-14;FALSE;70;1;4
"493";2021-11-14;TRUE;70;1;0
"494";2021-11-14;FALSE;80;1;0
"495";2021-11-14;TRUE;80;0;1
"496";2021-11-14;FALSE;990;0;1
"497";2021-11-13;FALSE;30;1;1
"498";2021-11-13;FALSE;40;4;4
"499";2021-11-13;FALSE;50;10;2
"500";2021-11-13;TRUE;50;2;0
"501";2021-11-13;FALSE;60;24;6
"502";2021-11-13;TRUE;60;2;1
"503";2021-11-13;NA;60;1;0
"504";2021-11-13;FALSE;70;7;2
"505";2021-11-13;TRUE;70;0;2
"506";2021-11-13;NA;70;0;1
"507";2021-11-13;FALSE;80;1;0
"508";2021-11-13;FALSE;NA;2;0
"509";2021-11-12;FALSE;30;3;3
"510";2021-11-12;FALSE;40;1;2
"511";2021-11-12;TRUE;40;1;0
"512";2021-11-12;FALSE;50;3;3
"513";2021-11-12;FALSE;60;7;5
"514";2021-11-12;TRUE;60;0;2
"515";2021-11-12;NA;60;1;0
"516";2021-11-12;FALSE;70;9;5
"517";2021-11-12;TRUE;70;1;1
"518";2021-11-12;FALSE;80;1;2
"519";2021-11-12;FALSE;990;0;1
"520";2021-11-12;NA;990;0;1
"521";2021-11-12;FALSE;NA;2;0
"522";2021-11-12;NA;NA;1;0
"523";2021-11-11;FALSE;20;1;1
"524";2021-11-11;FALSE;30;3;2
"525";2021-11-11;FALSE;40;2;2
"526";2021-11-11;NA;40;0;1
"527";2021-11-11;FALSE;50;5;3
"528";2021-11-11;TRUE;50;0;1
"529";2021-11-11;FALSE;60;3;7
"530";2021-11-11;FALSE;70;4;3
"531";2021-11-11;TRUE;70;2;3
"532";2021-11-11;NA;70;0;1
"533";2021-11-11;FALSE;80;2;1
"534";2021-11-11;TRUE;80;1;1
"535";2021-11-11;FALSE;990;0;1
"536";2021-11-10;FALSE;20;0;1
"537";2021-11-10;FALSE;30;1;1
"538";2021-11-10;TRUE;30;1;0
"539";2021-11-10;FALSE;40;0;1
"540";2021-11-10;NA;40;1;0
"541";2021-11-10;FALSE;50;6;3
"542";2021-11-10;TRUE;50;1;0
"543";2021-11-10;FALSE;60;9;9
"544";2021-11-10;TRUE;60;3;1
"545";2021-11-10;NA;60;1;0
"546";2021-11-10;FALSE;70;3;1
"547";2021-11-10;TRUE;70;2;2
"548";2021-11-10;NA;70;1;1
"549";2021-11-10;FALSE;NA;1;0
"550";2021-11-09;FALSE;20;2;0
"551";2021-11-09;FALSE;30;1;0
"552";2021-11-09;TRUE;30;1;1
"553";2021-11-09;FALSE;40;5;3
"554";2021-11-09;TRUE;40;1;0
"555";2021-11-09;FALSE;50;8;4
"556";2021-11-09;FALSE;60;11;11
"557";2021-11-09;TRUE;60;3;1
"558";2021-11-09;NA;60;0;1
"559";2021-11-09;FALSE;70;4;3
"560";2021-11-09;NA;70;0;1
"561";2021-11-09;FALSE;80;2;0
"562";2021-11-09;FALSE;990;0;1
"563";2021-11-08;FALSE;20;0;1
"564";2021-11-08;FALSE;30;0;1
"565";2021-11-08;FALSE;40;1;3
"566";2021-11-08;FALSE;50;2;3
"567";2021-11-08;NA;50;1;2
"568";2021-11-08;FALSE;60;3;5
"569";2021-11-08;TRUE;60;0;2
"570";2021-11-08;NA;60;1;0
"571";2021-11-08;FALSE;70;2;5
"572";2021-11-08;TRUE;70;2;1
"573";2021-11-08;NA;70;1;0
"574";2021-11-08;FALSE;80;0;1
"575";2021-11-08;FALSE;990;0;1
"576";2021-11-07;FALSE;30;0;1
"577";2021-11-07;FALSE;40;1;0
"578";2021-11-07;FALSE;50;4;4
"579";2021-11-07;NA;50;1;1
"580";2021-11-07;FALSE;60;4;6
"581";2021-11-07;NA;60;0;3
"582";2021-11-07;FALSE;70;3;6
"583";2021-11-07;TRUE;70;2;2
"584";2021-11-07;NA;70;1;1
"585";2021-11-07;TRUE;80;0;1
"586";2021-11-06;FALSE;30;2;1
"587";2021-11-06;FALSE;40;5;0
"588";2021-11-06;FALSE;50;3;5
"589";2021-11-06;FALSE;60;15;3
"590";2021-11-06;TRUE;60;1;1
"591";2021-11-06;NA;60;1;0
"592";2021-11-06;FALSE;70;7;5
"593";2021-11-06;TRUE;70;5;2
"594";2021-11-06;NA;70;1;0
"595";2021-11-06;TRUE;80;0;1
"596";2021-11-06;FALSE;NA;2;0
"597";2021-11-05;FALSE;20;2;1
"598";2021-11-05;FALSE;30;0;2
"599";2021-11-05;FALSE;40;2;1
"600";2021-11-05;FALSE;50;6;4
"601";2021-11-05;FALSE;60;5;7
"602";2021-11-05;TRUE;60;3;1
"603";2021-11-05;NA;60;2;0
"604";2021-11-05;FALSE;70;4;1
"605";2021-11-05;TRUE;70;0;1
"606";2021-11-05;FALSE;80;0;1
"607";2021-11-05;TRUE;80;1;1
"608";2021-11-04;FALSE;30;4;1
"609";2021-11-04;FALSE;40;4;0
"610";2021-11-04;TRUE;40;1;0
"611";2021-11-04;NA;40;2;0
"612";2021-11-04;FALSE;50;5;5
"613";2021-11-04;NA;50;1;0
"614";2021-11-04;FALSE;60;8;7
"615";2021-11-04;TRUE;60;1;0
"616";2021-11-04;FALSE;70;3;1
"617";2021-11-04;TRUE;70;1;1
"618";2021-11-04;NA;70;1;1
"619";2021-11-04;FALSE;80;3;1
"620";2021-11-04;FALSE;NA;1;0
"621";2021-11-03;FALSE;20;0;1
"622";2021-11-03;FALSE;30;2;2
"623";2021-11-03;FALSE;40;5;2
"624";2021-11-03;NA;40;0;1
"625";2021-11-03;FALSE;50;7;10
"626";2021-11-03;TRUE;50;1;0
"627";2021-11-03;FALSE;60;6;17
"628";2021-11-03;TRUE;60;0;1
"629";2021-11-03;NA;60;1;2
"630";2021-11-03;FALSE;70;4;7
"631";2021-11-03;TRUE;70;2;4
"632";2021-11-03;FALSE;80;0;2
"633";2021-11-02;FALSE;20;1;2
"634";2021-11-02;FALSE;40;1;4
"635";2021-11-02;FALSE;50;2;4
"636";2021-11-02;NA;50;1;0
"637";2021-11-02;FALSE;60;8;4
"638";2021-11-02;TRUE;60;0;1
"639";2021-11-02;NA;60;2;0
"640";2021-11-02;FALSE;70;4;8
"641";2021-11-02;TRUE;70;1;0
"642";2021-11-02;FALSE;990;0;1
"643";2021-11-01;FALSE;20;2;0
"644";2021-11-01;FALSE;30;1;2
"645";2021-11-01;FALSE;40;3;3
"646";2021-11-01;TRUE;40;1;0
"647";2021-11-01;FALSE;50;1;3
"648";2021-11-01;TRUE;50;1;2
"649";2021-11-01;FALSE;60;3;10
"650";2021-11-01;TRUE;60;0;1
"651";2021-11-01;NA;60;1;1
"652";2021-11-01;FALSE;70;3;2
"653";2021-11-01;TRUE;70;0;1
"654";2021-11-01;NA;70;1;0
"655";2021-11-01;FALSE;990;0;1
"656";2021-11-01;TRUE;NA;1;0
"657";2021-10-31;FALSE;20;2;0
"658";2021-10-31;FALSE;40;2;1
"659";2021-10-31;FALSE;50;3;2
"660";2021-10-31;TRUE;50;1;0
"661";2021-10-31;FALSE;60;2;3
"662";2021-10-31;TRUE;60;0;1
"663";2021-10-31;NA;60;1;1
"664";2021-10-31;FALSE;70;3;2
"665";2021-10-31;TRUE;70;1;0
"666";2021-10-30;FALSE;30;1;0
"667";2021-10-30;FALSE;40;9;4
"668";2021-10-30;TRUE;40;1;0
"669";2021-10-30;FALSE;50;17;3
"670";2021-10-30;TRUE;50;0;1
"671";2021-10-30;FALSE;60;18;2
"672";2021-10-30;FALSE;70;8;1
"673";2021-10-30;TRUE;70;5;0
"674";2021-10-30;FALSE;80;2;0
"675";2021-10-30;TRUE;80;2;0
"676";2021-10-29;FALSE;10;0;1
"677";2021-10-29;FALSE;30;2;1
"678";2021-10-29;TRUE;30;1;0
"679";2021-10-29;FALSE;40;3;6
"680";2021-10-29;FALSE;50;4;10
"681";2021-10-29;TRUE;50;1;0
"682";2021-10-29;FALSE;60;14;10
"683";2021-10-29;TRUE;60;0;3
"684";2021-10-29;NA;60;0;1
"685";2021-10-29;FALSE;70;5;13
"686";2021-10-29;TRUE;70;2;3
"687";2021-10-29;NA;70;1;1
"688";2021-10-29;FALSE;80;1;2
"689";2021-10-29;TRUE;80;0;2
"690";2021-10-29;FALSE;NA;1;0
"691";2021-10-28;FALSE;20;1;1
"692";2021-10-28;FALSE;40;2;1
"693";2021-10-28;TRUE;40;0;1
"694";2021-10-28;FALSE;50;6;2
"695";2021-10-28;TRUE;50;0;1
"696";2021-10-28;NA;50;1;0
"697";2021-10-28;FALSE;60;3;1
"698";2021-10-28;TRUE;60;2;1
"699";2021-10-28;NA;60;0;1
"700";2021-10-28;FALSE;70;3;1
"701";2021-10-28;TRUE;70;1;0
"702";2021-10-28;TRUE;80;1;0
"703";2021-10-28;FALSE;NA;1;0
"704";2021-10-27;FALSE;30;1;1
"705";2021-10-27;FALSE;40;2;0
"706";2021-10-27;FALSE;50;2;0
"707";2021-10-27;TRUE;50;1;0
"708";2021-10-27;FALSE;60;5;0
"709";2021-10-27;TRUE;60;2;1
"710";2021-10-27;NA;60;2;1
"711";2021-10-27;FALSE;70;1;0
"712";2021-10-27;TRUE;70;1;0
"713";2021-10-27;NA;70;1;0
"714";2021-10-27;FALSE;990;0;1
"715";2021-10-27;NA;990;0;1
"716";2021-10-27;NA;NA;1;0
"717";2021-10-26;FALSE;30;2;0
"718";2021-10-26;FALSE;40;2;2
"719";2021-10-26;FALSE;50;2;2
"720";2021-10-26;FALSE;60;7;5
"721";2021-10-26;TRUE;60;1;2
"722";2021-10-26;NA;60;1;0
"723";2021-10-26;FALSE;70;6;4
"724";2021-10-26;FALSE;80;0;2
"725";2021-10-26;FALSE;990;0;1
"726";2021-10-25;FALSE;20;0;1
"727";2021-10-25;FALSE;30;1;1
"728";2021-10-25;FALSE;40;1;1
"729";2021-10-25;FALSE;50;2;4
"730";2021-10-25;FALSE;60;3;5
"731";2021-10-25;FALSE;70;3;1
"732";2021-10-25;TRUE;70;2;1
"733";2021-10-25;FALSE;80;1;2
"734";2021-10-25;TRUE;80;0;1
"735";2021-10-24;FALSE;30;0;1
"736";2021-10-24;FALSE;40;0;1
"737";2021-10-24;FALSE;50;0;1
"738";2021-10-24;FALSE;60;3;6
"739";2021-10-24;TRUE;60;1;0
"740";2021-10-24;NA;60;1;0
"741";2021-10-24;FALSE;70;1;2
"742";2021-10-24;FALSE;80;0;1
"743";2021-10-23;FALSE;30;1;0
"744";2021-10-23;FALSE;40;3;1
"745";2021-10-23;FALSE;50;4;1
"746";2021-10-23;FALSE;60;9;6
"747";2021-10-23;TRUE;60;1;0
"748";2021-10-23;FALSE;70;8;4
"749";2021-10-23;TRUE;70;1;1
"750";2021-10-23;NA;70;1;0
"751";2021-10-23;FALSE;80;0;1
"752";2021-10-23;TRUE;80;1;0
"753";2021-10-23;FALSE;NA;1;0
"754";2021-10-22;FALSE;30;1;0
"755";2021-10-22;FALSE;40;0;1
"756";2021-10-22;FALSE;50;2;1
"757";2021-10-22;TRUE;50;1;0
"758";2021-10-22;FALSE;60;4;2
"759";2021-10-22;NA;60;1;0
"760";2021-10-22;FALSE;70;2;5
"761";2021-10-22;TRUE;70;1;3
"762";2021-10-22;FALSE;80;1;0
"763";2021-10-22;FALSE;990;0;1
"764";2021-10-21;FALSE;30;1;2
"765";2021-10-21;FALSE;40;0;1
"766";2021-10-21;FALSE;50;4;4
"767";2021-10-21;TRUE;50;0;1
"768";2021-10-21;NA;50;0;2
"769";2021-10-21;FALSE;60;6;3
"770";2021-10-21;TRUE;60;1;0
"771";2021-10-21;NA;60;0;1
"772";2021-10-21;FALSE;70;2;4
"773";2021-10-21;TRUE;70;0;3
"774";2021-10-21;FALSE;80;3;3
"775";2021-10-21;TRUE;80;1;1
"776";2021-10-21;FALSE;NA;2;0
"777";2021-10-20;FALSE;30;1;1
